Generación;Mejor Fitness
918;0.0518379509
919;0.0518379509
920;0.0518379509
921;0.0518380143
922;0.0518455133
923;0.0518484563
924;0.0518484563
925;0.0518484563
926;0.0518484563
927;0.0518485792
928;0.0518493727
929;0.0518493727
930;0.0518493727
931;0.0518494025
932;0.0518588573
933;0.0518588573
934;0.0518589616
935;0.0518589616
936;0.0518589616
937;0.0518589616
938;0.0518637635
939;0.0518637635
940;0.0518637635
941;0.0518637635
942;0.0518637635
943;0.0518637635
944;0.0518637635
945;0.0518638864
946;0.0518638864
947;0.0518638864
948;0.0518750958
949;0.0518750958
950;0.0518795103
951;0.0518795103
952;0.0518796965
953;0.0518814288
954;0.0518814288
955;0.0518814288
956;0.0518814288
957;0.0518814437
958;0.0518814549
959;0.0518814549
960;0.0518819727
961;0.0518898629
962;0.0518963225
963;0.0519002154
964;0.0519002788
965;0.0519002788
966;0.0519011728
967;0.0519011728
968;0.0519019030
969;0.0519019030
970;0.0519023128
971;0.0519029163
972;0.0519088246
973;0.0519089103
974;0.0519089103
975;0.0519089103
976;0.0519115217
977;0.0519121923
978;0.0519123077
979;0.0519168898
980;0.0519168898
981;0.0519168898
982;0.0519168898
983;0.0519171096
984;0.0519171096
985;0.0519171096
986;0.0519171096
987;0.0519171096
988;0.0519181490
989;0.0519192852
990;0.0519311950
991;0.0519311950
992;0.0519313328
993;0.0519314222
994;0.0519314222
995;0.0519321263
996;0.0519323163
997;0.0519323163
998;0.0519323386
999;0.0519323386
1000;0.0519323386
1001;0.0519356355
1002;0.0519360155
1003;0.0519360267
1004;0.0519422665
1005;0.0519422665
1006;0.0519422665
1007;0.0519485474
1008;0.0519485772
1009;0.0519485772
1010;0.0519485772
1011;0.0519493781
1012;0.0519494042
1013;0.0519494042
1014;0.0519494042
1015;0.0519494042
1016;0.0519494042
1017;0.0519494042
1018;0.0519494042
1019;0.0519496724
1020;0.0519496724
1021;0.0519496724
1022;0.0519496724
1023;0.0519503467
1024;0.0519686788
1025;0.0519702770
1026;0.0519702807
1027;0.0519702807
1028;0.0519702807
1029;0.0519710295
1030;0.0519711152
1031;0.0519711152
1032;0.0519714504
1033;0.0519715138
1034;0.0519715399
1035;0.0519715734
1036;0.0519723594
1037;0.0519733019
1038;0.0519733280
